player_id,season,week,stat,line,book,over_odds,under_odds,recent_team,opponent_team,game_id
00-0034339,2019,12,receptions,1.5,synthetic,-110,-110,WAS,DET,2019_12_WAS_DET
00-0034348,2019,12,carries,0.5,synthetic,-110,-110,DEN,BUF,2019_12_DEN_BUF
00-0034348,2019,12,receiving_tds,0.5,synthetic,-110,-110,DEN,BUF,2019_12_DEN_BUF
00-0034348,2019,12,receiving_yards,82.5,synthetic,-110,-110,DEN,BUF,2019_12_DEN_BUF
00-0034348,2019,12,receptions,4.5,synthetic,-110,-110,DEN,BUF,2019_12_DEN_BUF
00-0034348,2019,12,rushing_yards,4.5,synthetic,-110,-110,DEN,BUF,2019_12_DEN_BUF
00-0034351,2019,12,receiving_tds,0.5,synthetic,-110,-110,PHI,SEA,2019_12_PHI_SEA
00-0034351,2019,12,receiving_yards,41.5,synthetic,-110,-110,PHI,SEA,2019_12_PHI_SEA
00-0034351,2019,12,receptions,3.5,synthetic,-110,-110,PHI,SEA,2019_12_PHI_SEA
00-0034353,2019,12,receiving_yards,32.5,synthetic,-110,-110,CHI,NYG,2019_12_CHI_NYG
00-0034353,2019,12,receptions,2.5,synthetic,-110,-110,CHI,NYG,2019_12_CHI_NYG
00-0034364,2019,12,receiving_yards,16.5,synthetic,-110,-110,HOU,IND,2019_12_HOU_IND
00-0034364,2019,12,receptions,2.5,synthetic,-110,-110,HOU,IND,2019_12_HOU_IND
00-0034367,2019,12,carries,2.5,synthetic,-110,-110,IND,HOU,2019_12_IND_HOU
00-0034367,2019,12,receiving_yards,27.5,synthetic,-110,-110,IND,HOU,2019_12_IND_HOU
00-0034367,2019,12,receptions,2.5,synthetic,-110,-110,IND,HOU,2019_12_IND_HOU
00-0034367,2019,12,rushing_tds,0.5,synthetic,-110,-110,IND,HOU,2019_12_IND_HOU
00-0034367,2019,12,rushing_yards,11.5,synthetic,-110,-110,IND,HOU,2019_12_IND_HOU
00-0034370,2019,12,receiving_yards,7.5,synthetic,-110,-110,DEN,BUF,2019_12_DEN_BUF
00-0034370,2019,12,receptions,1.5,synthetic,-110,-110,DEN,BUF,2019_12_DEN_BUF
00-0034383,2019,12,receiving_yards,1.5,synthetic,-110,-110,DAL,NE,2019_12_DAL_NE
00-0034383,2019,12,receptions,0.5,synthetic,-110,-110,DAL,NE,2019_12_DAL_NE
00-0034400,2019,12,carries,2.5,synthetic,-110,-110,IND,HOU,2019_12_IND_HOU
00-0034400,2019,12,receiving_yards,3.5,synthetic,-110,-110,IND,HOU,2019_12_IND_HOU
00-0034400,2019,12,receptions,0.5,synthetic,-110,-110,IND,HOU,2019_12_IND_HOU
00-0034400,2019,12,rushing_yards,10.5,synthetic,-110,-110,IND,HOU,2019_12_IND_HOU
00-0034406,2019,12,receiving_yards,4.5,synthetic,-110,-110,PIT,CIN,2019_12_PIT_CIN
00-0034406,2019,12,receptions,0.5,synthetic,-110,-110,PIT,CIN,2019_12_PIT_CIN
00-0034411,2019,12,receiving_yards,31.5,synthetic,-110,-110,ATL,TB,2019_12_ATL_TB
00-0034411,2019,12,receptions,3.5,synthetic,-110,-110,ATL,TB,2019_12_ATL_TB
00-0034414,2019,12,carries,5.5,synthetic,-110,-110,PHI,SEA,2019_12_PHI_SEA
00-0034414,2019,12,receiving_yards,1.5,synthetic,-110,-110,PHI,SEA,2019_12_PHI_SEA
00-0034414,2019,12,receptions,0.5,synthetic,-110,-110,PHI,SEA,2019_12_PHI_SEA
00-0034414,2019,12,rushing_tds,0.5,synthetic,-110,-110,PHI,SEA,2019_12_PHI_SEA
00-0034414,2019,12,rushing_yards,23.5,synthetic,-110,-110,PHI,SEA,2019_12_PHI_SEA
00-0034426,2019,12,receiving_tds,0.5,synthetic,-110,-110,CHI,NYG,2019_12_CHI_NYG
00-0034426,2019,12,receiving_yards,18.5,synthetic,-110,-110,CHI,NYG,2019_12_CHI_NYG
00-0034426,2019,12,receptions,1.5,synthetic,-110,-110,CHI,NYG,2019_12_CHI_NYG
00-0034457,2019,12,carries,6.5,synthetic,-110,-110,NYJ,LV,2019_12_NYJ_LV
00-0034457,2019,12,receiving_yards,8.5,synthetic,-110,-110,NYJ,LV,2019_12_NYJ_LV
00-0034457,2019,12,receptions,0.5,synthetic,-110,-110,NYJ,LV,2019_12_NYJ_LV
00-0034457,2019,12,rushing_yards,19.5,synthetic,-110,-110,NYJ,LV,2019_12_NYJ_LV
00-0034510,2019,12,receiving_yards,5.5,synthetic,-110,-110,BUF,DEN,2019_12_BUF_DEN
00-0034510,2019,12,receptions,0.5,synthetic,-110,-110,BUF,DEN,2019_12_BUF_DEN
00-0034521,2019,12,receiving_yards,38.5,synthetic,-110,-110,GB,SF,2019_12_GB_SF
00-0034521,2019,12,receptions,3.5,synthetic,-110,-110,GB,SF,2019_12_GB_SF
00-0034577,2019,12,carries,1.5,synthetic,-110,-110,CAR,NO,2019_12_CAR_NO
00-0034577,2019,12,completions,23.5,synthetic,-110,-110,CAR,NO,2019_12_CAR_NO
00-0034577,2019,12,interceptions,2.5,synthetic,-110,-110,CAR,NO,2019_12_CAR_NO
00-0034577,2019,12,passing_tds,0.5,synthetic,-110,-110,CAR,NO,2019_12_CAR_NO
00-0034577,2019,12,passing_yards,255.5,synthetic,-110,-110,CAR,NO,2019_12_CAR_NO
00-0034577,2019,12,rushing_yards,3.5,synthetic,-110,-110,CAR,NO,2019_12_CAR_NO
00-0034631,2019,12,carries,0.5,synthetic,-110,-110,NYJ,LV,2019_12_NYJ_LV
00-0034631,2019,12,receiving_yards,7.5,synthetic,-110,-110,NYJ,LV,2019_12_NYJ_LV
00-0034631,2019,12,receptions,0.5,synthetic,-110,-110,NYJ,LV,2019_12_NYJ_LV
00-0034631,2019,12,rushing_yards,3.5,synthetic,-110,-110,NYJ,LV,2019_12_NYJ_LV
00-0034676,2019,12,receiving_tds,0.5,synthetic,-110,-110,PIT,CIN,2019_12_PIT_CIN
00-0034676,2019,12,receiving_yards,57.5,synthetic,-110,-110,PIT,CIN,2019_12_PIT_CIN
00-0034676,2019,12,receptions,3.5,synthetic,-110,-110,PIT,CIN,2019_12_PIT_CIN
00-0034686,2019,12,receiving_yards,55.5,synthetic,-110,-110,CIN,PIT,2019_12_CIN_PIT
00-0034686,2019,12,receptions,3.5,synthetic,-110,-110,CIN,PIT,2019_12_CIN_PIT
00-0034747,2019,12,receiving_yards,19.5,synthetic,-110,-110,LV,NYJ,2019_12_LV_NYJ
00-0034747,2019,12,receptions,0.5,synthetic,-110,-110,LV,NYJ,2019_12_LV_NYJ
00-0034750,2019,12,carries,5.5,synthetic,-110,-110,SEA,PHI,2019_12_SEA_PHI
00-0034750,2019,12,receiving_yards,7.5,synthetic,-110,-110,SEA,PHI,2019_12_SEA_PHI
00-0034750,2019,12,receptions,0.5,synthetic,-110,-110,SEA,PHI,2019_12_SEA_PHI
00-0034750,2019,12,rushing_yards,21.5,synthetic,-110,-110,SEA,PHI,2019_12_SEA_PHI
00-0034753,2019,12,receiving_tds,0.5,synthetic,-110,-110,BAL,LA,2019_12_BAL_LA
00-0034753,2019,12,receiving_yards,47.5,synthetic,-110,-110,BAL,LA,2019_12_BAL_LA
00-0034753,2019,12,receptions,3.5,synthetic,-110,-110,BAL,LA,2019_12_BAL_LA
00-0034764,2019,12,receiving_tds,0.5,synthetic,-110,-110,DAL,NE,2019_12_DAL_NE
00-0034764,2019,12,receiving_yards,72.5,synthetic,-110,-110,DAL,NE,2019_12_DAL_NE
00-0034764,2019,12,receptions,4.5,synthetic,-110,-110,DAL,NE,2019_12_DAL_NE
00-0034765,2019,12,receiving_tds,0.5,synthetic,-110,-110,NO,CAR,2019_12_NO_CAR
00-0034765,2019,12,receiving_yards,22.5,synthetic,-110,-110,NO,CAR,2019_12_NO_CAR
00-0034765,2019,12,receptions,1.5,synthetic,-110,-110,NO,CAR,2019_12_NO_CAR
00-0034771,2019,12,carries,1.5,synthetic,-110,-110,PIT,CIN,2019_12_PIT_CIN
00-0034771,2019,12,completions,22.5,synthetic,-110,-110,PIT,CIN,2019_12_PIT_CIN
00-0034771,2019,12,interceptions,1.5,synthetic,-110,-110,PIT,CIN,2019_12_PIT_CIN
00-0034771,2019,12,passing_tds,1.5,synthetic,-110,-110,PIT,CIN,2019_12_PIT_CIN
00-0034771,2019,12,passing_yards,226.5,synthetic,-110,-110,PIT,CIN,2019_12_PIT_CIN
00-0034771,2019,12,rushing_yards,4.5,synthetic,-110,-110,PIT,CIN,2019_12_PIT_CIN
00-0034777,2019,12,carries,0.5,synthetic,-110,-110,JAX,TEN,2019_12_JAX_TEN
00-0034777,2019,12,receiving_tds,0.5,synthetic,-110,-110,JAX,TEN,2019_12_JAX_TEN
00-0034777,2019,12,receiving_yards,67.5,synthetic,-110,-110,JAX,TEN,2019_12_JAX_TEN
00-0034777,2019,12,receptions,5.5,synthetic,-110,-110,JAX,TEN,2019_12_JAX_TEN
00-0034777,2019,12,rushing_yards,5.5,synthetic,-110,-110,JAX,TEN,2019_12_JAX_TEN
00-0034788,2019,12,receiving_yards,8.5,synthetic,-110,-110,ATL,TB,2019_12_ATL_TB
00-0034788,2019,12,receptions,0.5,synthetic,-110,-110,ATL,TB,2019_12_ATL_TB
00-0034791,2019,12,carries,21.5,synthetic,-110,-110,CLE,MIA,2019_12_CLE_MIA
00-0034791,2019,12,receiving_yards,9.5,synthetic,-110,-110,CLE,MIA,2019_12_CLE_MIA
00-0034791,2019,12,receptions,1.5,synthetic,-110,-110,CLE,MIA,2019_12_CLE_MIA
00-0034791,2019,12,rushing_yards,101.5,synthetic,-110,-110,CLE,MIA,2019_12_CLE_MIA
00-0034796,2019,12,carries,11.5,synthetic,-110,-110,BAL,LA,2019_12_BAL_LA
00-0034796,2019,12,completions,14.5,synthetic,-110,-110,BAL,LA,2019_12_BAL_LA
00-0034796,2019,12,passing_tds,2.5,synthetic,-110,-110,BAL,LA,2019_12_BAL_LA
00-0034796,2019,12,passing_yards,187.5,synthetic,-110,-110,BAL,LA,2019_12_BAL_LA
00-0034796,2019,12,rushing_tds,1.5,synthetic,-110,-110,BAL,LA,2019_12_BAL_LA
00-0034796,2019,12,rushing_yards,80.5,synthetic,-110,-110,BAL,LA,2019_12_BAL_LA
00-0034799,2019,12,carries,9.5,synthetic,-110,-110,MIA,CLE,2019_12_MIA_CLE
00-0034799,2019,12,receiving_yards,5.5,synthetic,-110,-110,MIA,CLE,2019_12_MIA_CLE
00-0034799,2019,12,receptions,2.5,synthetic,-110,-110,MIA,CLE,2019_12_MIA_CLE
00-0034799,2019,12,rushing_tds,0.5,synthetic,-110,-110,MIA,CLE,2019_12_MIA_CLE
00-0034799,2019,12,rushing_yards,19.5,synthetic,-110,-110,MIA,CLE,2019_12_MIA_CLE
00-0034816,2019,12,carries,11.5,synthetic,-110,-110,TB,ATL,2019_12_TB_ATL
00-0034816,2019,12,receiving_yards,27.5,synthetic,-110,-110,TB,ATL,2019_12_TB_ATL
00-0034816,2019,12,receptions,3.5,synthetic,-110,-110,TB,ATL,2019_12_TB_ATL
00-0034816,2019,12,rushing_tds,0.5,synthetic,-110,-110,TB,ATL,2019_12_TB_ATL
00-0034816,2019,12,rushing_yards,36.5,synthetic,-110,-110,TB,ATL,2019_12_TB_ATL
00-0034827,2019,12,receiving_yards,88.5,synthetic,-110,-110,CAR,NO,2019_12_CAR_NO
00-0034827,2019,12,receptions,7.5,synthetic,-110,-110,CAR,NO,2019_12_CAR_NO
00-0034829,2019,12,receiving_yards,37.5,synthetic,-110,-110,MIA,CLE,2019_12_MIA_CLE
00-0034829,2019,12,receptions,3.5,synthetic,-110,-110,MIA,CLE,2019_12_MIA_CLE
00-0034830,2019,12,receiving_yards,15.5,synthetic,-110,-110,BAL,LA,2019_12_BAL_LA
00-0034830,2019,12,receptions,1.5,synthetic,-110,-110,BAL,LA,2019_12_BAL_LA
00-0034837,2019,12,carries,0.5,synthetic,-110,-110,ATL,TB,2019_12_ATL_TB
00-0034837,2019,12,receiving_tds,0.5,synthetic,-110,-110,ATL,TB,2019_12_ATL_TB
00-0034837,2019,12,receiving_yards,67.5,synthetic,-110,-110,ATL,TB,2019_12_ATL_TB
00-0034837,2019,12,receptions,4.5,synthetic,-110,-110,ATL,TB,2019_12_ATL_TB
00-0034837,2019,12,rushing_yards,4.5,synthetic,-110,-110,ATL,TB,2019_12_ATL_TB
00-0034838,2019,12,carries,8.5,synthetic,-110,-110,DEN,BUF,2019_12_DEN_BUF
00-0034838,2019,12,receiving_yards,12.5,synthetic,-110,-110,DEN,BUF,2019_12_DEN_BUF
00-0034838,2019,12,receptions,1.5,synthetic,-110,-110,DEN,BUF,2019_12_DEN_BUF
00-0034838,2019,12,rushing_tds,0.5,synthetic,-110,-110,DEN,BUF,2019_12_DEN_BUF
00-0034838,2019,12,rushing_yards,30.5,synthetic,-110,-110,DEN,BUF,2019_12_DEN_BUF
00-0034844,2019,12,carries,16.5,synthetic,-110,-110,NYG,CHI,2019_12_NYG_CHI
00-0034844,2019,12,receiving_tds,0.5,synthetic,-110,-110,NYG,CHI,2019_12_NYG_CHI
00-0034844,2019,12,receiving_yards,46.5,synthetic,-110,-110,NYG,CHI,2019_12_NYG_CHI
00-0034844,2019,12,receptions,5.5,synthetic,-110,-110,NYG,CHI,2019_12_NYG_CHI
00-0034844,2019,12,rushing_tds,0.5,synthetic,-110,-110,NYG,CHI,2019_12_NYG_CHI
00-0034844,2019,12,rushing_yards,41.5,synthetic,-110,-110,NYG,CHI,2019_12_NYG_CHI
00-0034845,2019,12,carries,13.5,synthetic,-110,-110,NE,DAL,2019_12_NE_DAL
00-0034845,2019,12,receiving_yards,3.5,synthetic,-110,-110,NE,DAL,2019_12_NE_DAL
00-0034845,2019,12,receptions,1.5,synthetic,-110,-110,NE,DAL,2019_12_NE_DAL
00-0034845,2019,12,rushing_tds,0.5,synthetic,-110,-110,NE,DAL,2019_12_NE_DAL
00-0034845,2019,12,rushing_yards,41.5,synthetic,-110,-110,NE,DAL,2019_12_NE_DAL
00-0034854,2019,12,receiving_yards,12.5,synthetic,-110,-110,CLE,MIA,2019_12_CLE_MIA
00-0034854,2019,12,receptions,0.5,synthetic,-110,-110,CLE,MIA,2019_12_CLE_MIA
00-0034855,2019,12,carries,1.5,synthetic,-110,-110,CLE,MIA,2019_12_CLE_MIA
00-0034855,2019,12,completions,22.5,synthetic,-110,-110,CLE,MIA,2019_12_CLE_MIA
00-0034855,2019,12,interceptions,0.5,synthetic,-110,-110,CLE,MIA,2019_12_CLE_MIA
00-0034855,2019,12,passing_tds,1.5,synthetic,-110,-110,CLE,MIA,2019_12_CLE_MIA
00-0034855,2019,12,passing_yards,224.5,synthetic,-110,-110,CLE,MIA,2019_12_CLE_MIA
00-0034855,2019,12,rushing_tds,0.5,synthetic,-110,-110,CLE,MIA,2019_12_CLE_MIA
00-0034855,2019,12,rushing_yards,10.5,synthetic,-110,-110,CLE,MIA,2019_12_CLE_MIA
00-0034857,2019,12,carries,7.5,synthetic,-110,-110,BUF,DEN,2019_12_BUF_DEN
00-0034857,2019,12,completions,18.5,synthetic,-110,-110,BUF,DEN,2019_12_BUF_DEN
00-0034857,2019,12,passing_tds,1.5,synthetic,-110,-110,BUF,DEN,2019_12_BUF_DEN
00-0034857,2019,12,passing_yards,212.5,synthetic,-110,-110,BUF,DEN,2019_12_BUF_DEN
00-0034857,2019,12,rushing_tds,1.5,synthetic,-110,-110,BUF,DEN,2019_12_BUF_DEN
00-0034857,2019,12,rushing_yards,35.5,synthetic,-110,-110,BUF,DEN,2019_12_BUF_DEN
00-0034867,2019,12,receiving_yards,20.5,synthetic,-110,-110,SEA,PHI,2019_12_SEA_PHI
00-0034867,2019,12,receptions,1.5,synthetic,-110,-110,SEA,PHI,2019_12_SEA_PHI
00-0034869,2019,12,carries,2.5,synthetic,-110,-110,NYJ,LV,2019_12_NYJ_LV
00-0034869,2019,12,completions,21.5,synthetic,-110,-110,NYJ,LV,2019_12_NYJ_LV
00-0034869,2019,12,interceptions,1.5,synthetic,-110,-110,NYJ,LV,2019_12_NYJ_LV
00-0034869,2019,12,passing_tds,2.5,synthetic,-110,-110,NYJ,LV,2019_12_NYJ_LV
00-0034869,2019,12,passing_yards,250.5,synthetic,-110,-110,NYJ,LV,2019_12_NYJ_LV
00-0034869,2019,12,rushing_tds,0.5,synthetic,-110,-110,NYJ,LV,2019_12_NYJ_LV
00-0034869,2019,12,rushing_yards,5.5,synthetic,-110,-110,NYJ,LV,2019_12_NYJ_LV
00-0034928,2019,12,carries,0.5,synthetic,-110,-110,WAS,DET,2019_12_WAS_DET
00-0034928,2019,12,receiving_yards,5.5,synthetic,-110,-110,WAS,DET,2019_12_WAS_DET
00-0034928,2019,12,receptions,1.5,synthetic,-110,-110,WAS,DET,2019_12_WAS_DET
00-0034959,2019,12,receiving_yards,2.5,synthetic,-110,-110,DEN,BUF,2019_12_DEN_BUF
00-0034959,2019,12,receptions,0.5,synthetic,-110,-110,DEN,BUF,2019_12_DEN_BUF
00-0034960,2019,12,receiving_yards,28.5,synthetic,-110,-110,NE,DAL,2019_12_NE_DAL
00-0034960,2019,12,receptions,2.5,synthetic,-110,-110,NE,DAL,2019_12_NE_DAL
00-0034975,2019,12,carries,2.5,synthetic,-110,-110,BAL,LA,2019_12_BAL_LA
00-0034975,2019,12,receiving_yards,2.5,synthetic,-110,-110,BAL,LA,2019_12_BAL_LA
00-0034975,2019,12,receptions,0.5,synthetic,-110,-110,BAL,LA,2019_12_BAL_LA
00-0034975,2019,12,rushing_yards,9.5,synthetic,-110,-110,BAL,LA,2019_12_BAL_LA
00-0034981,2019,12,receiving_tds,0.5,synthetic,-110,-110,LV,NYJ,2019_12_LV_NYJ
00-0034981,2019,12,receiving_yards,11.5,synthetic,-110,-110,LV,NYJ,2019_12_LV_NYJ
00-0034981,2019,12,receptions,1.5,synthetic,-110,-110,LV,NYJ,2019_12_LV_NYJ
00-0034983,2019,12,receiving_tds,0.5,synthetic,-110,-110,LV,NYJ,2019_12_LV_NYJ
00-0034983,2019,12,receiving_yards,62.5,synthetic,-110,-110,LV,NYJ,2019_12_LV_NYJ
00-0034983,2019,12,receptions,4.5,synthetic,-110,-110,LV,NYJ,2019_12_LV_NYJ
00-0035125,2019,12,carries,1.5,synthetic,-110,-110,LV,NYJ,2019_12_LV_NYJ
00-0035125,2019,12,receiving_yards,2.5,synthetic,-110,-110,LV,NYJ,2019_12_LV_NYJ
00-0035125,2019,12,receptions,0.5,synthetic,-110,-110,LV,NYJ,2019_12_LV_NYJ
00-0035125,2019,12,rushing_yards,2.5,synthetic,-110,-110,LV,NYJ,2019_12_LV_NYJ
00-0035216,2019,12,carries,0.5,synthetic,-110,-110,PIT,CIN,2019_12_PIT_CIN
00-0035216,2019,12,receiving_tds,0.5,synthetic,-110,-110,PIT,CIN,2019_12_PIT_CIN
00-0035216,2019,12,receiving_yards,42.5,synthetic,-110,-110,PIT,CIN,2019_12_PIT_CIN
00-0035216,2019,12,receptions,3.5,synthetic,-110,-110,PIT,CIN,2019_12_PIT_CIN
00-0035216,2019,12,rushing_yards,0.5,synthetic,-110,-110,PIT,CIN,2019_12_PIT_CIN
00-0035217,2019,12,carries,6.5,synthetic,-110,-110,PIT,CIN,2019_12_PIT_CIN
00-0035217,2019,12,receiving_yards,3.5,synthetic,-110,-110,PIT,CIN,2019_12_PIT_CIN
00-0035217,2019,12,receptions,0.5,synthetic,-110,-110,PIT,CIN,2019_12_PIT_CIN
00-0035217,2019,12,rushing_yards,23.5,synthetic,-110,-110,PIT,CIN,2019_12_PIT_CIN
00-0035229,2019,12,receiving_yards,32.5,synthetic,-110,-110,DET,WAS,2019_12_DET_WAS
00-0035229,2019,12,receptions,2.5,synthetic,-110,-110,DET,WAS,2019_12_DET_WAS
00-0035232,2019,12,carries,2.5,synthetic,-110,-110,WAS,DET,2019_12_WAS_DET
00-0035232,2019,12,completions,11.5,synthetic,-110,-110,WAS,DET,2019_12_WAS_DET
00-0035232,2019,12,interceptions,1.5,synthetic,-110,-110,WAS,DET,2019_12_WAS_DET
00-0035232,2019,12,passing_tds,0.5,synthetic,-110,-110,WAS,DET,2019_12_WAS_DET
00-0035232,2019,12,passing_yards,124.5,synthetic,-110,-110,WAS,DET,2019_12_WAS_DET
00-0035232,2019,12,rushing_yards,10.5,synthetic,-110,-110,WAS,DET,2019_12_WAS_DET
00-0035243,2019,12,carries,7.5,synthetic,-110,-110,PHI,SEA,2019_12_PHI_SEA
00-0035243,2019,12,receiving_yards,23.5,synthetic,-110,-110,PHI,SEA,2019_12_PHI_SEA
00-0035243,2019,12,receptions,2.5,synthetic,-110,-110,PHI,SEA,2019_12_PHI_SEA
00-0035243,2019,12,rushing_tds,0.5,synthetic,-110,-110,PHI,SEA,2019_12_PHI_SEA
00-0035243,2019,12,rushing_yards,43.5,synthetic,-110,-110,PHI,SEA,2019_12_PHI_SEA
00-0035246,2019,12,receiving_yards,10.5,synthetic,-110,-110,PHI,SEA,2019_12_PHI_SEA
00-0035246,2019,12,receptions,0.5,synthetic,-110,-110,PHI,SEA,2019_12_PHI_SEA
00-0035250,2019,12,carries,11.5,synthetic,-110,-110,BUF,DEN,2019_12_BUF_DEN
00-0035250,2019,12,receiving_tds,0.5,synthetic,-110,-110,BUF,DEN,2019_12_BUF_DEN
00-0035250,2019,12,receiving_yards,21.5,synthetic,-110,-110,BUF,DEN,2019_12_BUF_DEN
00-0035250,2019,12,receptions,2.5,synthetic,-110,-110,BUF,DEN,2019_12_BUF_DEN
00-0035250,2019,12,rushing_tds,0.5,synthetic,-110,-110,BUF,DEN,2019_12_BUF_DEN
00-0035250,2019,12,rushing_yards,57.5,synthetic,-110,-110,BUF,DEN,2019_12_BUF_DEN
00-0035261,2019,12,carries,3.5,synthetic,-110,-110,DAL,NE,2019_12_DAL_NE
00-0035261,2019,12,receiving_tds,0.5,synthetic,-110,-110,DAL,NE,2019_12_DAL_NE
00-0035261,2019,12,receiving_yards,13.5,synthetic,-110,-110,DAL,NE,2019_12_DAL_NE
00-0035261,2019,12,receptions,1.5,synthetic,-110,-110,DAL,NE,2019_12_DAL_NE
00-0035261,2019,12,rushing_yards,14.5,synthetic,-110,-110,DAL,NE,2019_12_DAL_NE
00-0035268,2019,12,carries,2.5,synthetic,-110,-110,JAX,TEN,2019_12_JAX_TEN
00-0035268,2019,12,receiving_yards,19.5,synthetic,-110,-110,JAX,TEN,2019_12_JAX_TEN
00-0035268,2019,12,receptions,1.5,synthetic,-110,-110,JAX,TEN,2019_12_JAX_TEN
00-0035268,2019,12,rushing_yards,4.5,synthetic,-110,-110,JAX,TEN,2019_12_JAX_TEN
00-0035297,2019,12,receiving_yards,17.5,synthetic,-110,-110,WAS,DET,2019_12_WAS_DET
00-0035297,2019,12,receptions,1.5,synthetic,-110,-110,WAS,DET,2019_12_WAS_DET
00-0035298,2019,12,receiving_yards,26.5,synthetic,-110,-110,TB,ATL,2019_12_TB_ATL
00-0035298,2019,12,receptions,1.5,synthetic,-110,-110,TB,ATL,2019_12_TB_ATL
00-0035535,2019,12,receiving_tds,1.5,synthetic,-110,-110,NYG,CHI,2019_12_NYG_CHI
00-0035535,2019,12,receiving_yards,51.5,synthetic,-110,-110,NYG,CHI,2019_12_NYG_CHI
00-0035535,2019,12,receptions,3.5,synthetic,-110,-110,NYG,CHI,2019_12_NYG_CHI
00-0035537,2019,12,carries,5.5,synthetic,-110,-110,DET,WAS,2019_12_DET_WAS
00-0035537,2019,12,receiving_yards,5.5,synthetic,-110,-110,DET,WAS,2019_12_DET_WAS
00-0035537,2019,12,receptions,1.5,synthetic,-110,-110,DET,WAS,2019_12_DET_WAS
00-0035537,2019,12,rushing_yards,19.5,synthetic,-110,-110,DET,WAS,2019_12_DET_WAS
00-0035628,2019,12,receiving_yards,1.5,synthetic,-110,-110,CLE,MIA,2019_12_CLE_MIA
00-0035628,2019,12,receptions,0.5,synthetic,-110,-110,CLE,MIA,2019_12_CLE_MIA
00-0035640,2019,12,carries,0.5,synthetic,-110,-110,SEA,PHI,2019_12_SEA_PHI
00-0035640,2019,12,receiving_tds,0.5,synthetic,-110,-110,SEA,PHI,2019_12_SEA_PHI
00-0035640,2019,12,receiving_yards,64.5,synthetic,-110,-110,SEA,PHI,2019_12_SEA_PHI
00-0035640,2019,12,receptions,4.5,synthetic,-110,-110,SEA,PHI,2019_12_SEA_PHI
00-0035640,2019,12,rushing_yards,1.5,synthetic,-110,-110,SEA,PHI,2019_12_SEA_PHI
00-0035644,2019,12,receiving_tds,0.5,synthetic,-110,-110,DEN,BUF,2019_12_DEN_BUF
00-0035644,2019,12,receiving_yards,52.5,synthetic,-110,-110,DEN,BUF,2019_12_DEN_BUF
00-0035644,2019,12,receptions,3.5,synthetic,-110,-110,DEN,BUF,2019_12_DEN_BUF
00-0035659,2019,12,receiving_yards,39.5,synthetic,-110,-110,WAS,DET,2019_12_WAS_DET
00-0035659,2019,12,receptions,3.5,synthetic,-110,-110,WAS,DET,2019_12_WAS_DET
00-0035662,2019,12,receiving_tds,0.5,synthetic,-110,-110,BAL,LA,2019_12_BAL_LA
00-0035662,2019,12,receiving_yards,43.5,synthetic,-110,-110,BAL,LA,2019_12_BAL_LA
00-0035662,2019,12,receptions,3.5,synthetic,-110,-110,BAL,LA,2019_12_BAL_LA
00-0035676,2019,12,carries,0.5,synthetic,-110,-110,TEN,JAX,2019_12_TEN_JAX
00-0035676,2019,12,receiving_tds,0.5,synthetic,-110,-110,TEN,JAX,2019_12_TEN_JAX
00-0035676,2019,12,receiving_yards,43.5,synthetic,-110,-110,TEN,JAX,2019_12_TEN_JAX
00-0035676,2019,12,receptions,3.5,synthetic,-110,-110,TEN,JAX,2019_12_TEN_JAX
00-0035685,2019,12,carries,18.5,synthetic,-110,-110,CHI,NYG,2019_12_CHI_NYG
00-0035685,2019,12,receiving_yards,16.5,synthetic,-110,-110,CHI,NYG,2019_12_CHI_NYG
00-0035685,2019,12,receptions,2.5,synthetic,-110,-110,CHI,NYG,2019_12_CHI_NYG
00-0035685,2019,12,rushing_tds,0.5,synthetic,-110,-110,CHI,NYG,2019_12_CHI_NYG
00-0035685,2019,12,rushing_yards,66.5,synthetic,-110,-110,CHI,NYG,2019_12_CHI_NYG
00-0035689,2019,12,receiving_tds,0.5,synthetic,-110,-110,BUF,DEN,2019_12_BUF_DEN
00-0035689,2019,12,receiving_yards,25.5,synthetic,-110,-110,BUF,DEN,2019_12_BUF_DEN
00-0035689,2019,12,receptions,2.5,synthetic,-110,-110,BUF,DEN,2019_12_BUF_DEN
00-0035700,2019,12,carries,20.5,synthetic,-110,-110,LV,NYJ,2019_12_LV_NYJ
00-0035700,2019,12,receiving_yards,14.5,synthetic,-110,-110,LV,NYJ,2019_12_LV_NYJ
00-0035700,2019,12,receptions,2.5,synthetic,-110,-110,LV,NYJ,2019_12_LV_NYJ
00-0035700,2019,12,rushing_tds,0.5,synthetic,-110,-110,LV,NYJ,2019_12_LV_NYJ
00-0035700,2019,12,rushing_yards,92.5,synthetic,-110,-110,LV,NYJ,2019_12_LV_NYJ
00-0035703,2019,12,receiving_yards,20.5,synthetic,-110,-110,BAL,LA,2019_12_BAL_LA
00-0035703,2019,12,receptions,1.5,synthetic,-110,-110,BAL,LA,2019_12_BAL_LA
00-0035710,2019,12,carries,4.5,synthetic,-110,-110,NYG,CHI,2019_12_NYG_CHI
00-0035710,2019,12,completions,25.5,synthetic,-110,-110,NYG,CHI,2019_12_NYG_CHI
00-0035710,2019,12,interceptions,0.5,synthetic,-110,-110,NYG,CHI,2019_12_NYG_CHI
00-0035710,2019,12,passing_tds,2.5,synthetic,-110,-110,NYG,CHI,2019_12_NYG_CHI
